id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,width,height,save_path,class,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,resized_size,new_path,rel_path
237295247,9c3fbd4a-9507-44fa-af87-e11b4d2a800c,2024-08-22 12:17:21,2024-08-22,2024-08-22 10:17:21 UTC,Pretoria,3920526,bacchusrock,Jo Roberts,2024-08-22 15:29:49 UTC,2025-03-28 20:22:11 UTC,research,CC0,https://www.inaturalist.org/observations/237295247,https://inaturalist-open-data.s3.amazonaws.com/photos/422327636/medium.jpeg,,,,2,0,False,2.0,Feral Pigeon,Columba livia domestica,Feral Pigeon,Aves,122767,2048,1536,U:/Research Project/Dataset/INAT-custom/bird/237295247.jpeg,bird,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\bird\237295247.jpg,/bird/237295247.jpg
231986546,0943b234-1eda-453f-a1a0-81d76e1511aa,2024/07/26 8:31 PM,2024-07-26,2024-07-26 19:31:00 UTC,Lisbon,1636678,paulomartins,Paulo Martins,2024-07-27 08:40:37 UTC,2025-03-21 18:55:51 UTC,research,CC0,https://www.inaturalist.org/observations/231986546,https://inaturalist-open-data.s3.amazonaws.com/photos/412095344/medium.jpeg,,,,2,0,False,,Aranha-lobo-radiada,Hogna radiata,Radiated Wolf Spider,Arachnida,326871,2048,1349,U:/Research Project/Dataset/INAT-custom/spider/231986546.jpeg,spider,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\spider\231986546.jpg,/spider/231986546.jpg
289042386,60470806-7263-40a6-934e-ee205ce0cd69,2025/06/10 4:49 PM,2025-06-10,2025-06-10 15:49:00 UTC,London,375342,udcmrk,Martin Kalfatovic,2025-06-12 16:51:15 UTC,2025-06-12 21:47:58 UTC,research,CC0,https://www.inaturalist.org/observations/289042386,https://inaturalist-open-data.s3.amazonaws.com/photos/519844926/medium.jpg,,,,2,0,False,,Feral Pigeon,Columba livia domestica,Feral Pigeon,Aves,122767,1542,2048,U:/Research Project/Dataset/INAT-custom/bird/289042386.jpg,bird,"City Centre, York, UK",53.9622648954,-1.0832228757,8.0,,,,8.0,,open,False,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\bird\289042386.jpg,/bird/289042386.jpg
161344715,e4bd07b0-4737-407c-b284-3d0f27ec317b,2023/04/27 8:52 PM,2023-04-27,2023-04-28 01:52:00 UTC,Central Time (US & Canada),27047,gcwarbler,Chuck Sexton,2023-05-13 03:51:51 UTC,2023-05-17 21:09:11 UTC,research,CC0,https://www.inaturalist.org/observations/161344715,https://inaturalist-open-data.s3.amazonaws.com/photos/278877619/medium.jpg,,"Erebidae, Moth",,2,0,False,,Isabella Tiger Moth,Pyrrharctia isabella,Isabella Tiger Moth,Insecta,59675,1263,1263,U:/Research Project/Dataset/INAT-custom/moth/161344715.jpg,moth,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\moth\161344715.jpg,/moth/161344715.jpg
219187565,cec3c450-4c51-4823-8642-c4e4aa2a7823,2024-05-29 12:13:36-05:00,2024-05-29,2024-05-29 17:13:36 UTC,Central Time (US & Canada),4372708,niyan_shehan,Niyan Shehan,2024-05-29 20:38:29 UTC,2025-01-29 18:04:09 UTC,research,CC0,https://www.inaturalist.org/observations/219187565,https://inaturalist-open-data.s3.amazonaws.com/photos/387938012/medium.jpg,,,,3,0,False,3.0,Bluegill,Lepomis macrochirus,Bluegill,Actinopterygii,49591,1536,2048,U:/Research Project/Dataset/INAT-custom/fish/219187565.jpg,fish,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\fish\219187565.jpg,/fish/219187565.jpg
88334300,5fd9ef3a-2871-401f-9a89-4b2e4848c8ff,2021/07/21 5:23 PM CDT,2021-07-21,2021-07-21 22:23:00 UTC,Central Time (US & Canada),139257,pfau_tarleton,Russell Pfau,2021-07-24 01:34:59 UTC,2023-07-11 13:18:54 UTC,research,CC0,https://www.inaturalist.org/observations/88334300,https://inaturalist-open-data.s3.amazonaws.com/photos/145732841/medium.jpg,,,,2,0,False,,Green Sunfish,Lepomis cyanellus,Green Sunfish,Actinopterygii,58636,2048,2048,U:/Research Project/Dataset/INAT-custom/fish/88334300.jpg,fish,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\fish\88334300.jpg,/fish/88334300.jpg
127532677,4d7da55c-f8c6-4d63-ad83-347b5ddf9eac,2022-07-23 13:07:31-04:00,2022-07-23,2022-07-23 17:07:31 UTC,Eastern Time (US & Canada),1260466,jilldevito,"Jill DeVito, PhD",2022-07-23 17:08:34 UTC,2024-01-02 03:01:29 UTC,research,CC0,https://www.inaturalist.org/observations/127532677,https://inaturalist-open-data.s3.amazonaws.com/photos/216522847/medium.jpg,,,In the fish ladder.,2,0,False,3.0,Bluegill,Lepomis macrochirus,Bluegill,Actinopterygii,49591,2048,1536,U:/Research Project/Dataset/INAT-custom/fish/127532677.jpg,fish,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\fish\127532677.jpg,/fish/127532677.jpg
124802366,c35f8f9a-71b2-4a80-ac0d-10ca09235ed8,2022-07-02 22:25:09,2022-07-02,2022-07-03 05:25:09 UTC,Pacific Time (US & Canada),1148757,joneilers,Jon Eilers,2022-07-04 22:37:39 UTC,2022-07-05 21:54:30 UTC,research,CC0,https://www.inaturalist.org/observations/124802366,https://inaturalist-open-data.s3.amazonaws.com/photos/211572102/medium.jpeg,,,,1,0,False,2.0,American Bullfrog,Lithobates catesbeianus,American Bullfrog,Amphibia,65979,1536,2048,U:/Research Project/Dataset/INAT-custom/frog/124802366.jpeg,frog,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\frog\124802366.jpg,/frog/124802366.jpg
38282858,47e3bdca-339f-4e3c-85a7-81b7e0004817,Mon Feb 03 2020 09:52:15 GMT-0600 (CST),2020-02-03,2020-02-03 15:52:15 UTC,Central Time (US & Canada),770125,nloveland,Nick Loveland,2020-02-04 02:49:45 UTC,2021-11-06 07:58:51 UTC,research,CC0,https://www.inaturalist.org/observations/38282858,https://inaturalist-open-data.s3.amazonaws.com/photos/60820129/medium.jpg,,,,3,0,False,3.0,Redbreast Sunfish,Lepomis auritus,Redbreast Sunfish,Actinopterygii,85365,2048,1536,U:/Research Project/Dataset/INAT-custom/fish/38282858.jpg,fish,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\fish\38282858.jpg,/fish/38282858.jpg
67196761,89a9b598-0e9f-4de8-9657-e288a9c0cb91,2020/12/25 8:36 PM IST,2020-12-25,2020-12-25 15:06:00 UTC,Chennai,5043,haneesh,Haneesh K M,2020-12-28 15:57:27 UTC,2024-05-12 17:14:35 UTC,research,CC0,https://www.inaturalist.org/observations/67196761,https://inaturalist-open-data.s3.amazonaws.com/photos/108506312/medium.jpeg,,,,4,0,False,,Domestic Cat,Felis catus,Domestic Cat,Mammalia,118552,2048,1365,U:/Research Project/Dataset/INAT-custom/cat/67196761.jpeg,cat,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\cat\67196761.jpg,/cat/67196761.jpg
95308517,3267c5df-7f96-4a09-a544-d0c1921fef0d,Sat Sep 18 2021 16:03:31 GMT-0400 (EDT),2021-09-18,2021-09-18 20:03:31 UTC,Eastern Time (US & Canada),784545,daisyb,Shelley Ray,2021-09-18 20:05:23 UTC,2021-10-06 23:44:12 UTC,research,CC0,https://www.inaturalist.org/observations/95308517,https://inaturalist-open-data.s3.amazonaws.com/photos/158237259/medium.jpg,,,,1,0,False,3.0,Golden Silk Spider,Trichonephila clavipes,Golden Silk Spider,Arachnida,904336,1826,2048,U:/Research Project/Dataset/INAT-custom/spider/95308517.jpg,spider,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\spider\95308517.jpg,/spider/95308517.jpg
236643342,11aec70b-1cec-4f4f-943f-cdddf0652b94,2024/07/18 12:41 PM,2024-07-18,2024-07-18 17:41:00 UTC,Quito,457523,anthonywood,Tony Wood,2024-08-19 01:50:53 UTC,2024-08-19 18:17:46 UTC,research,CC0,https://www.inaturalist.org/observations/236643342,https://inaturalist-open-data.s3.amazonaws.com/photos/421029293/medium.jpeg,,,,2,0,False,,Black-capped Squirrel Monkey,Saimiri boliviensis,Black-capped Squirrel Monkey,Mammalia,43426,2048,1536,U:/Research Project/Dataset/INAT-custom/monkey/236643342.jpeg,monkey,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\monkey\236643342.jpg,/monkey/236643342.jpg
143572574,fa0ce76a-1cf5-4b97-bfed-19c863dd88ed,2022/11/01 10:09 AM,2022-11-01,2022-11-01 07:09:00 UTC,Nairobi,1501126,stephen220,Stephen John Davies,2022-12-03 16:42:37 UTC,2023-10-21 09:57:12 UTC,research,CC0,https://www.inaturalist.org/observations/143572574,https://inaturalist-open-data.s3.amazonaws.com/photos/246245627/medium.jpg,,"Animalia, Animals, Blue Monkey, Cercopithecidae, Cercopithecus mitis, Mammalia, Mammals, Old World Monkeys, Primates, Vertebrates",,4,0,False,,Stuhlmann's Blue Monkey,Cercopithecus mitis stuhlmanni,Stuhlmann's Blue Monkey,Mammalia,147609,2048,1365,U:/Research Project/Dataset/INAT-custom/monkey/143572574.jpg,monkey,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\monkey\143572574.jpg,/monkey/143572574.jpg
51364596,408dfe70-ea42-4270-9be0-73234d7ee5fc,2020/06/24 7:41 PM EDT,2020-06-24,2020-06-24 23:41:00 UTC,Eastern Time (US & Canada),420537,astrobirder,Sequoia Janirella Wrens,2020-06-29 15:03:28 UTC,2023-01-30 19:44:53 UTC,research,CC0,https://www.inaturalist.org/observations/51364596,https://inaturalist-open-data.s3.amazonaws.com/photos/81592991/medium.jpeg,,,dead,1,0,False,,Isabella Tiger Moth,Pyrrharctia isabella,Isabella Tiger Moth,Insecta,59675,2048,1536,U:/Research Project/Dataset/INAT-custom/moth/51364596.jpeg,moth,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\moth\51364596.jpg,/moth/51364596.jpg
196507079,f113081e-29ef-42d8-8132-49eef6e78d98,2024-01-13 08:45:03-05:00,2024-01-13,2024-01-13 13:45:03 UTC,Eastern Time (US & Canada),395800,mike_cove,,2024-01-13 13:45:57 UTC,2024-01-28 23:37:44 UTC,research,CC0,https://www.inaturalist.org/observations/196507079,https://inaturalist-open-data.s3.amazonaws.com/photos/345986314/medium.jpg,,,,2,0,False,3.0,Domestic Cat,Felis catus,Domestic Cat,Mammalia,118552,1536,2048,U:/Research Project/Dataset/INAT-custom/cat/196507079.jpg,cat,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\cat\196507079.jpg,/cat/196507079.jpg
227791310,a5fcaa7f-8067-47f0-b9fd-865e263f3823,2024-07-07 23:41:53,2024-07-07,2024-07-07 15:41:53 UTC,Taipei,8339303,isacl,isacl,2024-07-07 15:44:52 UTC,2024-07-09 03:20:31 UTC,research,CC0,https://www.inaturalist.org/observations/227791310,https://inaturalist-open-data.s3.amazonaws.com/photos/404143449/medium.jpeg,,,,2,0,False,2.0,Asian Painted Frog,Kaloula pulchra,Asian Painted Frog,Amphibia,326303,2048,1536,U:/Research Project/Dataset/INAT-custom/frog/227791310.jpeg,frog,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\frog\227791310.jpg,/frog/227791310.jpg
225531279,70856c46-df1b-41b8-9cf3-be2867ef4012,2024-06-27 11:45:38,2024-06-27,2024-06-27 15:45:38 UTC,Eastern Time (US & Canada),8263492,hanoldaa,,2024-06-27 15:54:56 UTC,2024-08-25 06:16:35 UTC,research,CC0,https://www.inaturalist.org/observations/225531279,https://inaturalist-open-data.s3.amazonaws.com/photos/399869731/medium.jpeg,,,,3,0,False,2.0,Golden Silk Spider,Trichonephila clavipes,Golden Silk Spider,Arachnida,904336,1536,2048,U:/Research Project/Dataset/INAT-custom/spider/225531279.jpeg,spider,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\spider\225531279.jpg,/spider/225531279.jpg
170052326,e0a2d2a6-5306-4dfd-b1b9-09e46da5f4e7,2023/04/06 8:31 PM,2023-04-06,2023-04-07 01:31:00 UTC,America/Panama,311809,henrya,,2023-06-29 02:30:06 UTC,2023-06-29 09:48:17 UTC,research,CC0,https://www.inaturalist.org/observations/170052326,https://inaturalist-open-data.s3.amazonaws.com/photos/294886124/medium.jpeg,,,,1,0,False,,Mantled Howler Monkey,Alouatta palliata,Mantled Howler Monkey,Mammalia,43436,2048,1536,U:/Research Project/Dataset/INAT-custom/monkey/170052326.jpeg,monkey,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\monkey\170052326.jpg,/monkey/170052326.jpg
84746661,c261e3b2-7fae-4ab2-9d58-f542b3c31415,Fri Jun 25 2021 11:15:56 GMT-0500 (CDT),2021-06-25,2021-06-25 16:15:56 UTC,Central Time (US & Canada),770125,nloveland,Nick Loveland,2021-06-27 19:16:57 UTC,2025-07-21 10:51:08 UTC,research,CC0,https://www.inaturalist.org/observations/84746661,https://inaturalist-open-data.s3.amazonaws.com/photos/139320363/medium.jpg,,,,3,0,False,3.0,Plains Longear Sunfish,Lepomis aquilensis,Plains Longear Sunfish,Actinopterygii,1364008,2048,1457,U:/Research Project/Dataset/INAT-custom/fish/84746661.jpg,fish,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\fish\84746661.jpg,/fish/84746661.jpg
131189184,7fba1971-28ce-43bb-b1e0-6eed6a231ca3,2022/08/02 11:14 AM,2022-08-02,2022-08-02 15:14:00 UTC,Eastern Time (US & Canada),553435,kenkneidel,Ken Kneidel,2022-08-17 12:24:20 UTC,2022-08-17 14:29:15 UTC,research,CC0,https://www.inaturalist.org/observations/131189184,https://inaturalist-open-data.s3.amazonaws.com/photos/223217212/medium.jpeg,,,,1,0,False,,American Bullfrog,Lithobates catesbeianus,American Bullfrog,Amphibia,65979,2048,1536,U:/Research Project/Dataset/INAT-custom/frog/131189184.jpeg,frog,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\frog\131189184.jpg,/frog/131189184.jpg
80317247,abafaf6f-724a-4437-bb37-425345499039,Tue May 25 2021 09:26:46 GMT-0500 (CDT),2021-05-25,2021-05-25 14:26:46 UTC,Central Time (US & Canada),770125,nloveland,Nick Loveland,2021-05-26 02:31:01 UTC,2025-07-21 10:46:36 UTC,research,CC0,https://www.inaturalist.org/observations/80317247,https://inaturalist-open-data.s3.amazonaws.com/photos/131631478/medium.jpg,,,,3,0,False,3.0,Plains Longear Sunfish,Lepomis aquilensis,Plains Longear Sunfish,Actinopterygii,1364008,2048,1536,U:/Research Project/Dataset/INAT-custom/fish/80317247.jpg,fish,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\fish\80317247.jpg,/fish/80317247.jpg
82412360,0821e2a7-ff1c-4ba1-abc4-7b6e0ba4b3d9,Wed Jun 09 2021 10:24:22 GMT-0500 (CDT),2021-06-09,2021-06-09 15:24:22 UTC,Central Time (US & Canada),770125,nloveland,Nick Loveland,2021-06-10 12:46:32 UTC,2025-05-06 18:38:52 UTC,research,CC0,https://www.inaturalist.org/observations/82412360,https://inaturalist-open-data.s3.amazonaws.com/photos/135257213/medium.jpg,,lifelist,,2,0,False,3.0,Green Sunfish,Lepomis cyanellus,Green Sunfish,Actinopterygii,58636,2048,1536,U:/Research Project/Dataset/INAT-custom/fish/82412360.jpg,fish,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\fish\82412360.jpg,/fish/82412360.jpg
200117543,cf3ad790-9fc1-44a4-ba06-b28920b8e6f1,2024-02-23 07:41:44,2024-02-23,2024-02-22 18:41:44 UTC,Wellington,1248210,ogpx,Ollie Gibson,2024-02-22 20:32:50 UTC,2024-02-29 14:02:49 UTC,research,CC0,https://www.inaturalist.org/observations/200117543,https://inaturalist-open-data.s3.amazonaws.com/photos/353008173/medium.jpeg,,,Probably cat scat. Note Lizard tail.,1,0,False,2.0,Domestic Cat,Felis catus,Domestic Cat,Mammalia,118552,2048,1536,U:/Research Project/Dataset/INAT-custom/cat/200117543.jpeg,cat,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\cat\200117543.jpg,/cat/200117543.jpg
261083272,e9c83fe0-9bc7-4135-9d68-177f8e5a37ad,2025/02/08 2:50 PM,2025-02-08,2025-02-08 22:50:00 UTC,Pacific Time (US & Canada),1530791,gwynnemb,Gwynne Bruck,2025-02-09 04:38:49 UTC,2025-02-11 07:18:54 UTC,research,CC0,https://www.inaturalist.org/observations/261083272,https://inaturalist-open-data.s3.amazonaws.com/photos/468977850/medium.jpeg,,,,1,0,False,,Domestic Cat,Felis catus,Domestic Cat,Mammalia,118552,2048,1536,U:/Research Project/Dataset/INAT-custom/cat/261083272.jpeg,cat,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\cat\261083272.jpg,/cat/261083272.jpg
195211026,6a1130e4-768c-4ea9-9c43-96843e314199,2023-12-29 14:42:43-05:00,2023-12-29,2023-12-29 19:42:43 UTC,Eastern Time (US & Canada),3761894,morekari,Kari Moreland,2023-12-29 22:37:55 UTC,2024-11-28 02:33:45 UTC,research,CC0,https://www.inaturalist.org/observations/195211026,https://inaturalist-open-data.s3.amazonaws.com/photos/343360142/medium.jpg,,,,1,0,False,3.0,Isabella Tiger Moth,Pyrrharctia isabella,Isabella Tiger Moth,Insecta,59675,1536,2048,U:/Research Project/Dataset/INAT-custom/moth/195211026.jpg,moth,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\moth\195211026.jpg,/moth/195211026.jpg
64765348,8c138d47-091d-4213-a78d-9328b3df89c6,2020-11-12 9:39:41 AM CST,2020-11-12,2020-11-12 15:39:41 UTC,Central Time (US & Canada),613577,schylerbrown,Schyler Brown,2020-11-13 01:57:22 UTC,2023-07-08 01:07:59 UTC,research,CC0,https://www.inaturalist.org/observations/64765348,https://inaturalist-open-data.s3.amazonaws.com/photos/104179864/medium.jpeg,,,,3,0,False,2.0,Green Sunfish,Lepomis cyanellus,Green Sunfish,Actinopterygii,58636,1536,2048,U:/Research Project/Dataset/INAT-custom/fish/64765348.jpeg,fish,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\fish\64765348.jpg,/fish/64765348.jpg
210376743,99a40dc7-7c22-4a5d-9a2a-b0c80a15f65c,2024/04/27 9:14 AM,2024-04-27,2024-04-27 14:14:00 UTC,Central Time (US & Canada),762457,wafflemaster135,Evelyn Peden,2024-04-27 19:50:45 UTC,2025-03-14 12:08:02 UTC,research,CC0,https://www.inaturalist.org/observations/210376743,https://inaturalist-open-data.s3.amazonaws.com/photos/372091634/medium.jpeg,,,,2,0,False,,Domestic Cat,Felis catus,Domestic Cat,Mammalia,118552,2028,1352,U:/Research Project/Dataset/INAT-custom/cat/210376743.jpeg,cat,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\cat\210376743.jpg,/cat/210376743.jpg
54107513,be4e4fbd-6700-4edd-b1d1-70d38cb978f9,2020/07/21 8:09 PM EDT,2020-07-21,2020-07-22 00:09:00 UTC,Eastern Time (US & Canada),1673632,megachile,Adam Kranz,2020-07-23 23:25:41 UTC,2024-05-20 03:27:29 UTC,research,CC0,https://www.inaturalist.org/observations/54107513,https://inaturalist-open-data.s3.amazonaws.com/photos/86072769/medium.jpg,,,,3,0,False,,Domestic Cat,Felis catus,Domestic Cat,Mammalia,118552,1674,2048,U:/Research Project/Dataset/INAT-custom/cat/54107513.jpg,cat,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\cat\54107513.jpg,/cat/54107513.jpg
79466849,1baf840c-ef42-451c-a839-d74de1ef3a31,Wed May 19 2021 15:24:49 GMT-0500 (CDT),2021-05-19,2021-05-19 20:24:49 UTC,Central Time (US & Canada),2677922,alveyaj,,2021-05-20 00:12:59 UTC,2021-05-20 00:29:01 UTC,research,CC0,https://www.inaturalist.org/observations/79466849,https://inaturalist-open-data.s3.amazonaws.com/photos/130159654/medium.jpg,,,,1,0,False,3.0,American Bullfrog,Lithobates catesbeianus,American Bullfrog,Amphibia,65979,2048,1536,U:/Research Project/Dataset/INAT-custom/frog/79466849.jpg,frog,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\frog\79466849.jpg,/frog/79466849.jpg
175944372,3c0cfd8f-fdef-4ff1-b779-43786e34e34e,2023-07-31 09:45:42-05:00,2023-07-31,2023-07-31 14:45:42 UTC,Central Time (US & Canada),2748708,annachromatic,Anna Olderbak,2023-07-31 15:24:14 UTC,2024-06-03 22:43:53 UTC,research,CC0,https://www.inaturalist.org/observations/175944372,https://inaturalist-open-data.s3.amazonaws.com/photos/305829892/medium.jpg,,,,3,0,False,3.0,American Bullfrog,Lithobates catesbeianus,American Bullfrog,Amphibia,65979,1536,2048,U:/Research Project/Dataset/INAT-custom/frog/175944372.jpg,frog,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\frog\175944372.jpg,/frog/175944372.jpg
251517351,744923e8-6aae-4193-94b7-4ba994b8a9c8,2024/07/27 1:33 PM,2024-07-27,2024-07-27 20:33:00 UTC,America/Vancouver,3761126,fmcghee,Finn McGhee,2024-11-13 03:57:16 UTC,2024-11-16 03:50:11 UTC,research,CC0,https://www.inaturalist.org/observations/251517351,https://inaturalist-open-data.s3.amazonaws.com/photos/450054133/medium.jpeg,,,,2,0,False,,Feral Pigeon,Columba livia domestica,Feral Pigeon,Aves,122767,2048,1365,U:/Research Project/Dataset/INAT-custom/bird/251517351.jpeg,bird,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\bird\251517351.jpg,/bird/251517351.jpg
193801127,c6adcb02-116e-4854-ad32-366542f7c945,2023/01/06 12:03 PM,2023-01-06,2023-01-06 18:03:00 UTC,Central Time (US & Canada),1447753,johnrosford,John Rosford,2023-12-12 16:17:37 UTC,2023-12-18 01:33:53 UTC,research,CC0,https://www.inaturalist.org/observations/193801127,https://inaturalist-open-data.s3.amazonaws.com/photos/340491919/medium.jpg,,,,1,0,False,,Texas Tan Tarantula,Aphonopelma anax,Texas Tan Tarantula,Arachnida,123097,1600,1347,U:/Research Project/Dataset/INAT-custom/spider/193801127.jpg,spider,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\spider\193801127.jpg,/spider/193801127.jpg
267793207,9e037a2a-1f95-405f-8b08-84dfbfb737ce,2025/02/25 1:30 PM,2025-02-25,2025-02-25 13:30:00 UTC,London,6917604,aqualydon,Alexander Lydon,2025-03-30 21:45:21 UTC,2025-04-09 19:48:43 UTC,research,CC0,https://www.inaturalist.org/observations/267793207,https://inaturalist-open-data.s3.amazonaws.com/photos/481281313/medium.jpeg,,,,2,0,False,,Feral Pigeon,Columba livia domestica,Feral Pigeon,Aves,122767,2048,1536,U:/Research Project/Dataset/INAT-custom/bird/267793207.jpeg,bird,"Milton Keynes, UK",52.0498416667,-0.722815,,,,,,,open,False,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\bird\267793207.jpg,/bird/267793207.jpg
85393444,a5428382-09d9-484c-bfd7-0cf05cc50afd,2021/07/01 11:11 AM EDT,2021-07-01,2021-07-01 15:11:00 UTC,Eastern Time (US & Canada),947744,daniel_e,Daniel Estabrooks,2021-07-02 22:06:14 UTC,2023-07-08 05:54:23 UTC,research,CC0,https://www.inaturalist.org/observations/85393444,https://inaturalist-open-data.s3.amazonaws.com/photos/140492543/medium.jpg,,,,1,0,False,,Isabella Tiger Moth,Pyrrharctia isabella,Isabella Tiger Moth,Insecta,59675,2048,1536,U:/Research Project/Dataset/INAT-custom/moth/85393444.jpg,moth,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\moth\85393444.jpg,/moth/85393444.jpg
250162532,61641438-4f26-451b-954f-4c95234ddf47,2024-10-29 16:59:41-07:00,2024-10-29,2024-10-29 23:59:41 UTC,Pacific Time (US & Canada),3820906,jzupan,Joshua Zupan,2024-11-02 17:10:18 UTC,2025-04-09 00:44:56 UTC,research,CC0,https://www.inaturalist.org/observations/250162532,https://inaturalist-open-data.s3.amazonaws.com/photos/447340614/medium.jpeg,,,,1,0,False,3.0,Domestic Cat,Felis catus,Domestic Cat,Mammalia,118552,1536,2048,U:/Research Project/Dataset/INAT-custom/cat/250162532.jpeg,cat,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\cat\250162532.jpg,/cat/250162532.jpg
63168911,4777ee1f-bc67-498f-949b-50e1af505754,Tue Sep 22 2020 14:20:01 GMT-0500 (CDT),2020-09-22,2020-09-22 19:20:01 UTC,Central Time (US & Canada),770125,nloveland,Nick Loveland,2020-10-21 15:18:53 UTC,2025-07-21 10:36:32 UTC,research,CC0,https://www.inaturalist.org/observations/63168911,https://inaturalist-open-data.s3.amazonaws.com/photos/101336241/medium.jpg,,,,4,0,False,3.0,Plains Longear Sunfish,Lepomis aquilensis,Plains Longear Sunfish,Actinopterygii,1364008,2048,1536,U:/Research Project/Dataset/INAT-custom/fish/63168911.jpg,fish,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\fish\63168911.jpg,/fish/63168911.jpg
245809738,798ca31c-c50a-40c3-b2ae-8b4d20a486e4,2024-10-05 13:42:15,2024-10-05,2024-10-05 11:42:15 UTC,Zagreb,5691431,marinolinic,Marino Linić,2024-10-05 20:03:26 UTC,2025-07-16 21:08:20 UTC,research,CC0,https://www.inaturalist.org/observations/245809738,https://inaturalist-open-data.s3.amazonaws.com/photos/438702420/medium.jpeg,,,,1,0,False,2.0,Obični vučjak,Hogna radiata,Radiated Wolf Spider,Arachnida,326871,1542,2048,U:/Research Project/Dataset/INAT-custom/spider/245809738.jpeg,spider,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\spider\245809738.jpg,/spider/245809738.jpg
