id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,width,height,save_path,class,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,resized_size,new_path,rel_path
189193960,9243ec4a-b7b0-4709-936f-a94e0cf62d6f,2023-10-27 20:04:55-05:00,2023-10-27,2023-10-28 01:04:55 UTC,America/Panama,499113,mularo1,,2023-10-28 05:41:00 UTC,2025-02-20 02:26:20 UTC,research,CC0,https://www.inaturalist.org/observations/189193960,https://inaturalist-open-data.s3.amazonaws.com/photos/331355286/medium.jpg,,,,1,0,False,3.0,Golden Silk Spider,Trichonephila clavipes,Golden Silk Spider,Arachnida,904336,1536,2048,U:/Research Project/Dataset/INAT-custom/spider/189193960.jpg,spider,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\spider\189193960.jpg,/spider/189193960.jpg
191529644,b9721b3b-6b6b-49e0-814d-70d437c1f712,2023/11/19 10:45,2023-11-19,2023-11-19 15:45:00 UTC,America/Guayaquil,3053526,oecophylla,Nico,2023-11-19 23:42:02 UTC,2023-11-19 23:57:35 UTC,research,CC0,https://www.inaturalist.org/observations/191529644,https://inaturalist-open-data.s3.amazonaws.com/photos/336018168/medium.jpg,,,,1,0,False,,Mantelbrüllaffe,Alouatta palliata,Mantled Howler Monkey,Mammalia,43436,2048,1712,U:/Research Project/Dataset/INAT-custom/monkey/191529644.jpg,monkey,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\monkey\191529644.jpg,/monkey/191529644.jpg
61361277,b97547d7-8a85-431a-959b-4f3eaf0c8e00,Tue Sep 15 2020 12:29:15 GMT-0700 (PDT),2020-09-15,2020-09-15 19:29:15 UTC,Pacific Time (US & Canada),187333,davidbroadland,,2020-10-01 02:22:42 UTC,2023-05-24 02:52:02 UTC,research,CC0,https://www.inaturalist.org/observations/61361277,https://inaturalist-open-data.s3.amazonaws.com/photos/98181662/medium.jpg,,,,2,0,False,3.0,Isabella Tiger Moth,Pyrrharctia isabella,Isabella Tiger Moth,Insecta,59675,2048,1536,U:/Research Project/Dataset/INAT-custom/moth/61361277.jpg,moth,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\moth\61361277.jpg,/moth/61361277.jpg
231975601,f8e4b195-e588-46df-9543-2e24c3dfc89a,2024-07-26 12:30:42,2024-07-26,2024-07-26 11:30:42 UTC,London,8069785,stephen6309,Stephen Gasson,2024-07-27 06:36:42 UTC,2024-09-21 18:46:59 UTC,research,CC0,https://www.inaturalist.org/observations/231975601,https://inaturalist-open-data.s3.amazonaws.com/photos/412076298/medium.jpeg,,,,2,0,False,2.0,Feral Pigeon,Columba livia domestica,Feral Pigeon,Aves,122767,2048,1501,U:/Research Project/Dataset/INAT-custom/bird/231975601.jpeg,bird,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\bird\231975601.jpg,/bird/231975601.jpg
259356151,6394baf0-768f-4a53-a840-f195c50fc653,2025-01-23 13:15:26,2025-01-23,2025-01-23 18:15:26 UTC,Eastern Time (US & Canada),4370257,dave_aitel,Dave Aitel,2025-01-23 18:20:13 UTC,2025-01-24 02:52:02 UTC,research,CC0,https://www.inaturalist.org/observations/259356151,https://inaturalist-open-data.s3.amazonaws.com/photos/465552254/medium.jpeg,,,Giant white pigeon seemed almost tame. Had a tag as well ,1,0,False,2.0,Feral Pigeon,Columba livia domestica,Feral Pigeon,Aves,122767,1536,2048,U:/Research Project/Dataset/INAT-custom/bird/259356151.jpeg,bird,"City Center, Miami Beach, FL 33139, USA",25.7925416667,-80.1388083333,,,,,,,open,False,gps,gps,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\bird\259356151.jpg,/bird/259356151.jpg
21996009,d70e18ee-32de-47ce-8b7e-547cd27547ea,2017/02/07 7:40 AM HST,2017-02-07,2017-02-07 17:40:00 UTC,Hawaii,788316,langooney,,2019-04-04 21:34:48 UTC,2023-06-13 00:55:40 UTC,research,CC0,https://www.inaturalist.org/observations/21996009,https://inaturalist-open-data.s3.amazonaws.com/photos/34094152/medium.jpeg,,,,1,0,False,,Desert Tarantula,Aphonopelma iodius,Desert Tarantula,Arachnida,180759,2048,1536,U:/Research Project/Dataset/INAT-custom/spider/21996009.jpeg,spider,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\spider\21996009.jpg,/spider/21996009.jpg
172248087,e844e5ee-1a08-4b93-bba4-a4216362ec5f,2023/07/06 10:36 AM,2023-07-06,2023-07-06 14:36:00 UTC,Eastern Time (US & Canada),1154205,erikschiff,Erik Schiff,2023-07-10 23:41:04 UTC,2023-08-16 15:01:51 UTC,research,CC0,https://www.inaturalist.org/observations/172248087,https://inaturalist-open-data.s3.amazonaws.com/photos/298989549/medium.jpg,,,,1,0,False,,American Bullfrog,Lithobates catesbeianus,American Bullfrog,Amphibia,65979,2048,1536,U:/Research Project/Dataset/INAT-custom/frog/172248087.jpg,frog,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\frog\172248087.jpg,/frog/172248087.jpg
65336994,73d1190f-24c8-45fa-94d8-fd66d8ec4641,Fri Oct 23 2020 15:39:42 GMT-0400 (EDT),2020-10-23,2020-10-23 19:39:42 UTC,Eastern Time (US & Canada),1065381,rawcomposition,Adam Jackson,2020-11-21 16:02:28 UTC,2020-11-29 13:32:45 UTC,research,CC0,https://www.inaturalist.org/observations/65336994,https://inaturalist-open-data.s3.amazonaws.com/photos/105141950/medium.jpg,,,,1,0,False,3.0,Isabella Tiger Moth,Pyrrharctia isabella,Isabella Tiger Moth,Insecta,59675,2048,1536,U:/Research Project/Dataset/INAT-custom/moth/65336994.jpg,moth,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\moth\65336994.jpg,/moth/65336994.jpg
292496447,ac137861-1fb0-40a5-a953-fdcdfb818543,2025-06-24 15:19:04,2025-06-24,2025-06-24 19:19:04 UTC,Eastern Time (US & Canada),4147582,wilderbombyx,,2025-06-25 00:30:49 UTC,2025-07-04 18:43:22 UTC,research,CC0,https://www.inaturalist.org/observations/292496447,https://inaturalist-open-data.s3.amazonaws.com/photos/526370776/medium.jpg,,,,1,0,False,843.0,Feral Pigeon,Columba livia domestica,Feral Pigeon,Aves,122767,1517,1517,U:/Research Project/Dataset/INAT-custom/bird/292496447.jpg,bird,"5th Ave, New York, NY, US",40.77038,-73.96865,,,,,,,open,False,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\bird\292496447.jpg,/bird/292496447.jpg
178743304,cedc2a23-9624-49e4-a19e-10215ae73cdc,2023/08/16 8:33 AM,2023-08-16,2023-08-16 15:33:00 UTC,Pacific Time (US & Canada),367146,peterschwartz,Pete Schwartz,2023-08-16 20:50:09 UTC,2023-08-17 14:39:55 UTC,research,CC0,https://www.inaturalist.org/observations/178743304,https://inaturalist-open-data.s3.amazonaws.com/photos/311078245/medium.jpeg,,,,2,0,False,,Green Sunfish,Lepomis cyanellus,Green Sunfish,Actinopterygii,58636,1994,2048,U:/Research Project/Dataset/INAT-custom/fish/178743304.jpeg,fish,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\fish\178743304.jpg,/fish/178743304.jpg
249968036,c5ed3fc0-1993-4f9c-8439-ef1e605e4ff8,2024-10-31 18:44:26-04:00,2024-10-31,2024-10-31 22:44:26 UTC,Eastern Time (US & Canada),7454950,davidroach1,David Roach,2024-11-01 04:54:00 UTC,2025-07-21 13:17:06 UTC,research,CC0,https://www.inaturalist.org/observations/249968036,https://inaturalist-open-data.s3.amazonaws.com/photos/446949588/medium.jpeg,,,,2,0,False,3.0,Spotted Sunfish,Lepomis punctatus,Spotted Sunfish,Actinopterygii,104256,1536,2048,U:/Research Project/Dataset/INAT-custom/fish/249968036.jpeg,fish,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\fish\249968036.jpg,/fish/249968036.jpg
203326662,d84e5da9-f027-45af-a30d-1a52af74bb43,2024-03-20 13:49:01+01:00,2024-03-20,2024-03-20 12:49:01 UTC,Amsterdam,3550339,jeanpaulboerekamps,Jean-Paul Boerekamps,2024-03-21 07:17:36 UTC,2024-03-21 10:58:49 UTC,research,CC0,https://www.inaturalist.org/observations/203326662,https://inaturalist-open-data.s3.amazonaws.com/photos/359226090/medium.jpg,,,,1,0,False,3.0,Leopard Bear-spider,Arctosa leopardus,Leopard Bear-spider,Arachnida,55469,2013,1898,U:/Research Project/Dataset/INAT-custom/spider/203326662.jpg,spider,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\spider\203326662.jpg,/spider/203326662.jpg
163492967,daa67327-6c33-4de7-8ec0-d3394e8d34f5,2023-05-21 19:20:42-05:00,2023-05-21,2023-05-22 00:20:42 UTC,Central Time (US & Canada),770125,nloveland,Nick Loveland,2023-05-24 15:18:28 UTC,2023-05-25 18:45:59 UTC,research,CC0,https://www.inaturalist.org/observations/163492967,https://inaturalist-open-data.s3.amazonaws.com/photos/282780560/medium.jpg,,,,4,0,False,3.0,Redbreast Sunfish,Lepomis auritus,Redbreast Sunfish,Actinopterygii,85365,1536,2048,U:/Research Project/Dataset/INAT-custom/fish/163492967.jpg,fish,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\fish\163492967.jpg,/fish/163492967.jpg
140823632,f92af66d-48a9-43a3-9150-1a3567a2599e,2022/10/31 13:49,2022-10-31,2022-10-31 12:49:00 UTC,Rome,4065983,wolfgangbacher,Wolfgang Bacher,2022-11-01 22:45:47 UTC,2025-06-19 20:59:06 UTC,research,CC0,https://www.inaturalist.org/observations/140823632,https://inaturalist-open-data.s3.amazonaws.com/photos/241101761/medium.jpeg,,,,1,0,False,,Berg-Scheintarantel,Alopecosa inquilina,,Arachnida,179968,1674,2048,U:/Research Project/Dataset/INAT-custom/spider/140823632.jpeg,spider,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\spider\140823632.jpg,/spider/140823632.jpg
52029125,f6687256-9723-4c55-9969-cd24303abc5c,2020/07/04 10:44 PM EDT,2020-07-04,2020-07-05 02:44:00 UTC,Eastern Time (US & Canada),1888738,tniernberger,Trix Niernberger,2020-07-05 15:36:34 UTC,2024-08-29 16:58:04 UTC,research,CC0,https://www.inaturalist.org/observations/52029125,https://inaturalist-open-data.s3.amazonaws.com/photos/82689865/medium.jpg,,,,2,0,False,,Isabella Tiger Moth,Pyrrharctia isabella,Isabella Tiger Moth,Insecta,59675,1985,2048,U:/Research Project/Dataset/INAT-custom/moth/52029125.jpg,moth,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\moth\52029125.jpg,/moth/52029125.jpg
242166903,a589736f-70a1-4038-be78-ba657fd1a4cf,2024/08/10 3:55 PM,2024-08-10,2024-08-10 19:55:00 UTC,Eastern Time (US & Canada),3385878,cathartic_cathartes,sunny tyson,2024-09-16 20:56:41 UTC,2025-07-21 12:45:00 UTC,needs_id,CC0,https://www.inaturalist.org/observations/242166903,https://inaturalist-open-data.s3.amazonaws.com/photos/431693769/medium.jpeg,,,bluegill?,1,0,False,,Common Sunfishes,Lepomis,Common Sunfishes,Actinopterygii,49592,2048,1536,U:/Research Project/Dataset/INAT-custom/fish/242166903.jpeg,fish,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\fish\242166903.jpg,/fish/242166903.jpg
246227278,08dc7d18-4506-4b0a-b742-576e0993c05a,2024/10/07 10:46 AM,2024-10-07,2024-10-07 15:46:00 UTC,Central Time (US & Canada),762457,wafflemaster135,Evelyn Peden,2024-10-07 21:39:37 UTC,2025-07-21 12:53:28 UTC,research,CC0,https://www.inaturalist.org/observations/246227278,https://inaturalist-open-data.s3.amazonaws.com/photos/439523957/medium.jpeg,,,,3,0,False,,Redbreast Sunfish,Lepomis auritus,Redbreast Sunfish,Actinopterygii,85365,2048,1365,U:/Research Project/Dataset/INAT-custom/fish/246227278.jpeg,fish,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\fish\246227278.jpg,/fish/246227278.jpg
300367660,b1cc36ca-ced0-4fbc-93c8-9adb4748e54e,2025-07-23 08:25:05,2025-07-23,2025-07-23 11:25:05 UTC,America/Paramaribo,6287070,soetjipto,Soetjipto Verkuijl,2025-07-23 11:26:17 UTC,2025-07-23 16:03:11 UTC,research,CC0,https://www.inaturalist.org/observations/300367660,https://inaturalist-open-data.s3.amazonaws.com/photos/541200751/medium.jpg,,,,1,0,False,2.0,Pinktoe Tarantula,Avicularia avicularia,Pinktoe Tarantula,Arachnida,196673,1536,2048,U:/Research Project/Dataset/INAT-custom/spider/300367660.jpg,spider,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\spider\300367660.jpg,/spider/300367660.jpg
95704672,9c755196-631a-4e3b-89ec-b8b55aaa7fce,Tue Sep 21 2021 15:07:35 GMT-0400 (EDT),2021-09-21,2021-09-21 19:07:35 UTC,Eastern Time (US & Canada),139364,andywilson,Andy Wilson,2021-09-21 22:39:22 UTC,2023-06-20 01:08:03 UTC,research,CC0,https://www.inaturalist.org/observations/95704672,https://inaturalist-open-data.s3.amazonaws.com/photos/158911824/medium.jpg,,,,2,0,False,3.0,Isabella Tiger Moth,Pyrrharctia isabella,Isabella Tiger Moth,Insecta,59675,1536,2048,U:/Research Project/Dataset/INAT-custom/moth/95704672.jpg,moth,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\moth\95704672.jpg,/moth/95704672.jpg
244012966,5b329cbd-c149-45f6-9d12-becd67fb70a6,2024-09-25 10:34:47-03:00,2024-09-25,2024-09-25 13:34:47 UTC,Atlantic Time (Canada),4221475,aleclee,,2024-09-25 18:34:04 UTC,2024-09-26 00:25:16 UTC,research,CC0,https://www.inaturalist.org/observations/244012966,https://inaturalist-open-data.s3.amazonaws.com/photos/435198624/medium.jpeg,,,,2,0,False,3.0,Isabella Tiger Moth,Pyrrharctia isabella,Isabella Tiger Moth,Insecta,59675,1372,1830,U:/Research Project/Dataset/INAT-custom/moth/244012966.jpeg,moth,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\moth\244012966.jpg,/moth/244012966.jpg
288812031,424c1037-26c1-4d65-b3e4-5da2f33844b5,2025/06/11 2:30 PM,2025-06-11,2025-06-11 13:30:00 UTC,London,1236256,steve_mcwilliam,Stephen James McWilliam,2025-06-11 19:13:44 UTC,2025-06-18 22:06:12 UTC,research,CC0,https://www.inaturalist.org/observations/288812031,https://inaturalist-open-data.s3.amazonaws.com/photos/519408512/medium.jpg,,,,1,0,False,,Columba livia domestica,Columba livia domestica,Feral Pigeon,Aves,122767,2048,1365,U:/Research Project/Dataset/INAT-custom/bird/288812031.jpg,bird,"Spike Island, Lower Church Street, Widnes, Halton, UK",53.3532961712,-2.7324022921,1.0,,,,1.0,,open,False,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\bird\288812031.jpg,/bird/288812031.jpg
104733914,f482e389-875b-419a-b9fa-4008cf50bb72,2021/09/25 7:55 AM -0200,2021-09-25,2021-09-25 09:55:00 UTC,Mid-Atlantic,874916,tomaz_melo,Tomaz Nascimento de Melo,2022-01-11 00:39:49 UTC,2022-01-11 14:36:36 UTC,research,CC0,https://www.inaturalist.org/observations/104733914,https://inaturalist-open-data.s3.amazonaws.com/photos/175559587/medium.jpg,,,"Hotel Iracema Falls, Presidente Figueiredo, AM, Brasil.",2,0,False,,Aranha-de-teia-dourada,Trichonephila clavipes,Golden Silk Spider,Arachnida,904336,2048,1365,U:/Research Project/Dataset/INAT-custom/spider/104733914.jpg,spider,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\spider\104733914.jpg,/spider/104733914.jpg
147360634,7d90a932-bb20-4bdf-a12f-e7a31fa6fd01,2023-01-19 16:31:38+07:00,2023-01-19,2023-01-19 09:31:38 UTC,Asia/Phnom_Penh,3188668,aparrot1,Irene,2023-01-26 00:24:02 UTC,2023-01-26 05:22:43 UTC,research,CC0,https://www.inaturalist.org/observations/147360634,https://inaturalist-open-data.s3.amazonaws.com/photos/253555576/medium.jpg,,,"A friend sent me some photos of wild macaques at a temple in Cambodia to I.D. Photo credit: A. Holberg.

 Northern Pig-tailed Macaque (Macaca leonina) of the Old World Monkeys (Cercopithecidae) family. Conservation status: Vulnerable. They have beautiful fur and shorter tails than the more common Long-tailed Macaque (Macaca fascicularis) both of which are in the vicinity. They are considered sacred animals and are given freedom to live and reproduce at the temples. Their social grouping is matriarchal, where sexual dimorphic traits can distinguish males and females. 

Northern pig-tailed macaques have a round greyish pelage from the side of their cheeks all the way around to the top of their head and beneath their chin, which is called a crown. A brown pelage patch is found on the centre of their crowns followed by white triangular forms beneath this patch and along the top of their eyes. One red stripe is found at each exterior corner of their eyes which are angled upwards and diagonally meeting at the ending point of the white triangular eye extremities.
The northern pig-tailed macaque is frugivorous and Their adaptation to omnivorous diets occur in periods of fruit scarcity, munching on wild vegetation and crops, human foods, and small insects and mammals.

https://www.inaturalist.org/taxa/74532-Macaca-leonina",1,0,False,3.0,Macaque à queue de cochon du Nord,Macaca leonina,Northern Pig-tailed Macaque,Mammalia,74532,2048,1702,U:/Research Project/Dataset/INAT-custom/monkey/147360634.jpg,monkey,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\monkey\147360634.jpg,/monkey/147360634.jpg
30992638,97467f6b-094e-40ed-a424-1b8a735c2d1e,2019/08/04 10:48 AM CEST,2019-08-04,2019-08-04 08:48:00 UTC,Berlin,464262,jeremybarker,Jeremy Barker,2019-08-17 15:25:52 UTC,2024-07-04 15:12:14 UTC,research,CC0,https://www.inaturalist.org/observations/30992638,https://inaturalist-open-data.s3.amazonaws.com/photos/48459860/medium.jpeg,,,Large: about 8-10cm legspan. iNat ID suggestion,2,0,False,,Radiated Wolf Spider,Hogna radiata,Radiated Wolf Spider,Arachnida,326871,2048,1360,U:/Research Project/Dataset/INAT-custom/spider/30992638.jpeg,spider,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\spider\30992638.jpg,/spider/30992638.jpg
114331005,8eae5f17-7fdc-45c5-a340-3a9f2b7c0783,2022/04/30 12:07 PM,2022-04-30,2022-04-30 17:07:00 UTC,Central Time (US & Canada),284307,mimiposey,Mimi Posey,2022-05-01 18:33:28 UTC,2024-07-26 16:07:23 UTC,research,CC0,https://www.inaturalist.org/observations/114331005,https://inaturalist-open-data.s3.amazonaws.com/photos/193074236/medium.jpg,,,,1,0,False,,American Bullfrog,Lithobates catesbeianus,American Bullfrog,Amphibia,65979,2048,1365,U:/Research Project/Dataset/INAT-custom/frog/114331005.jpg,frog,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\frog\114331005.jpg,/frog/114331005.jpg
260535218,b53ba304-27f9-46db-8785-2b68408928da,2024/11/11 2:53 PM,2024-11-11,2024-11-11 18:53:00 UTC,Georgetown,1026835,scaup,,2025-02-03 21:12:12 UTC,2025-04-14 07:14:01 UTC,research,CC0,https://www.inaturalist.org/observations/260535218,https://inaturalist-open-data.s3.amazonaws.com/photos/467897937/medium.jpeg,,,,1,0,False,,Golden Silk Spider,Trichonephila clavipes,Golden Silk Spider,Arachnida,904336,2048,1738,U:/Research Project/Dataset/INAT-custom/spider/260535218.jpeg,spider,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\spider\260535218.jpg,/spider/260535218.jpg
195950343,1a2fe0b5-fdea-44b9-92ce-e0c9730a2980,2023/12/28 5:13 PM,2023-12-28,2023-12-28 22:13:00 UTC,America/Panama,1069564,radrat,Dario Taraborelli,2024-01-06 19:29:06 UTC,2024-01-06 19:31:24 UTC,research,CC0,https://www.inaturalist.org/observations/195950343,https://inaturalist-open-data.s3.amazonaws.com/photos/344860546/medium.jpeg,,,,2,0,False,,Central American white-faced capuchin,Cebus imitator,Central American White-faced Capuchin,Mammalia,1369296,2048,1365,U:/Research Project/Dataset/INAT-custom/monkey/195950343.jpeg,monkey,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\monkey\195950343.jpg,/monkey/195950343.jpg
63987767,f51ef42b-0dd2-467d-9d40-1ede1d7241b0,Sun Nov 01 2020 11:44:01 GMT-0800 (PST),2020-11-01,2020-11-01 11:44:01 UTC,UTC,2046206,enspring,Erin Springinotic,2020-11-01 20:26:20 UTC,2023-05-01 03:34:03 UTC,research,CC0,https://www.inaturalist.org/observations/63987767,https://inaturalist-open-data.s3.amazonaws.com/photos/102790525/medium.jpg,,,,1,0,False,3.0,Isabella Tiger Moth,Pyrrharctia isabella,Isabella Tiger Moth,Insecta,59675,2048,1536,U:/Research Project/Dataset/INAT-custom/moth/63987767.jpg,moth,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\moth\63987767.jpg,/moth/63987767.jpg
62855068,23bfa285-c425-4d80-9461-690068e894b8,Sat Oct 17 2020 15:49:07 GMT-0400 (EDT),2020-10-17,2020-10-17 19:49:07 UTC,Eastern Time (US & Canada),18327,whiteoak,Alan Weakley,2020-10-18 02:12:04 UTC,2024-01-10 21:39:46 UTC,research,CC0,https://www.inaturalist.org/observations/62855068,https://inaturalist-open-data.s3.amazonaws.com/photos/100779720/medium.jpg,,,,2,0,False,3.0,Golden Silk Spider,Trichonephila clavipes,Golden Silk Spider,Arachnida,904336,1536,2048,U:/Research Project/Dataset/INAT-custom/spider/62855068.jpg,spider,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\spider\62855068.jpg,/spider/62855068.jpg
298964555,be1cff2b-7918-4801-bb41-59895a25b619,2025/07/08 7:22 PM,2025-07-08,2025-07-08 10:22:00 UTC,Seoul,8303432,miyrumiyru,Miyrumiyru,2025-07-18 17:05:42 UTC,2025-07-18 18:07:25 UTC,research,CC0,https://www.inaturalist.org/observations/298964555,https://inaturalist-open-data.s3.amazonaws.com/photos/538565180/medium.jpg,,invasive,,1,0,False,,Domestic Cat,Felis catus,Domestic Cat,Mammalia,118552,2048,1365,U:/Research Project/Dataset/INAT-custom/cat/298964555.jpg,cat,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\cat\298964555.jpg,/cat/298964555.jpg
247740551,b2d1abf5-d6ee-4cc2-a5b2-43299541a14e,2024/10/04 4:49 PM,2024-10-04,2024-10-04 11:19:00 UTC,New Delhi,2399135,reosarevok,Nicolás Tamargo,2024-10-17 09:36:02 UTC,2025-04-06 01:15:52 UTC,research,CC0,https://www.inaturalist.org/observations/247740551,https://inaturalist-open-data.s3.amazonaws.com/photos/442532372/medium.jpg,,,,1,0,False,,Rhesus Macaque,Macaca mulatta,Rhesus Macaque,Mammalia,43460,2048,1536,U:/Research Project/Dataset/INAT-custom/monkey/247740551.jpg,monkey,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\monkey\247740551.jpg,/monkey/247740551.jpg
125946903,61f35dd8-eaa3-4a83-858f-41b91cbc6d95,2022-07-12 10:19:00-06:00,2022-07-12,2022-07-12 16:19:00 UTC,Mountain Time (US & Canada),762373,calinsdad,Calinsdad,2022-07-12 16:33:50 UTC,2022-07-13 03:04:46 UTC,research,CC0,https://www.inaturalist.org/observations/125946903,https://inaturalist-open-data.s3.amazonaws.com/photos/213642693/medium.jpg,,,,1,0,False,3.0,American Bullfrog,Lithobates catesbeianus,American Bullfrog,Amphibia,65979,2048,1782,U:/Research Project/Dataset/INAT-custom/frog/125946903.jpg,frog,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\frog\125946903.jpg,/frog/125946903.jpg
144729860,064de161-1a95-4d20-91e0-409152e4aca8,2022/12/18 9:59 AM,2022-12-18,2022-12-18 08:59:00 UTC,Madrid,3643504,euqirneto,,2022-12-20 13:58:19 UTC,2024-04-21 00:41:23 UTC,research,CC0,https://www.inaturalist.org/observations/144729860,https://inaturalist-open-data.s3.amazonaws.com/photos/248468756/medium.jpg,,,,3,0,False,,Domestic Cat,Felis catus,Domestic Cat,Mammalia,118552,2048,2048,U:/Research Project/Dataset/INAT-custom/cat/144729860.jpg,cat,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\cat\144729860.jpg,/cat/144729860.jpg
167851241,668f06c1-59e7-441e-8e8c-173be575b4e2,2023-06-17 12:41:15,2023-06-17,2023-06-17 04:41:15 UTC,Perth,6631447,commemorative1,Riley,2023-06-17 10:24:20 UTC,2023-09-18 09:42:14 UTC,research,CC0,https://www.inaturalist.org/observations/167851241,https://inaturalist-open-data.s3.amazonaws.com/photos/290825629/medium.jpeg,,,,3,0,False,2.0,Australian Golden Orbweaver,Trichonephila edulis,Australian Golden Orbweaver,Arachnida,904337,2048,1542,U:/Research Project/Dataset/INAT-custom/spider/167851241.jpeg,spider,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\spider\167851241.jpg,/spider/167851241.jpg
176789908,e7be2afe-2421-4600-89ff-2703da605c91,2023-07-18 17:22:09,2023-07-18,2023-07-18 09:22:09 UTC,Singapore,4063353,gavin_n,Gawain,2023-08-05 16:06:49 UTC,2023-08-06 08:03:17 UTC,research,CC0,https://www.inaturalist.org/observations/176789908,https://inaturalist-open-data.s3.amazonaws.com/photos/307401590/medium.jpeg,,,,2,0,False,2.0,Long-tailed Macaque,Macaca fascicularis,Long-tailed Macaque,Mammalia,43459,2048,2048,U:/Research Project/Dataset/INAT-custom/monkey/176789908.jpeg,monkey,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\monkey\176789908.jpg,/monkey/176789908.jpg
277398501,bd351ea0-69dc-4cf3-bb8e-2f948d28f390,2025-05-01 12:14:34,2025-05-01,2025-05-01 09:14:34 UTC,Istanbul,1698881,tiagolubiana,Tiago Lubiana,2025-05-01 15:25:39 UTC,2025-05-01 17:00:58 UTC,research,CC0,https://www.inaturalist.org/observations/277398501,https://inaturalist-open-data.s3.amazonaws.com/photos/498095510/medium.jpg,,,,1,0,False,843.0,Gato doméstico,Felis catus,Domestic Cat,Mammalia,118552,1536,2048,U:/Research Project/Dataset/INAT-custom/cat/277398501.jpg,cat,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\cat\277398501.jpg,/cat/277398501.jpg
