rel_path,true_idx,pred_idx,true_class,pred_class
/fish/113152847.jpg,2,2,fish,fish
/fish/54511288.jpg,2,2,fish,fish
/frog/55345982.jpg,3,3,frog,frog
/frog/47942937.jpg,3,3,frog,frog
/moth/243702373.jpg,5,5,moth,moth
/frog/250917991.jpg,3,3,frog,frog
/fish/216118586.jpg,2,2,fish,fish
/fish/225823160.jpg,2,2,fish,fish
/spider/63701261.jpg,6,6,spider,spider
/fish/127297107.jpg,2,2,fish,fish
/frog/140142189.jpg,3,3,frog,frog
/fish/253223495.jpg,2,2,fish,fish
/frog/198433930.jpg,3,3,frog,frog
/bird/218736044.jpg,0,0,bird,bird
/monkey/198203256.jpg,4,4,monkey,monkey
/monkey/104235461.jpg,4,4,monkey,monkey
/frog/230188648.jpg,3,3,frog,frog
/fish/56418035.jpg,2,2,fish,fish
/cat/149442670.jpg,1,1,cat,cat
/fish/249968350.jpg,2,2,fish,fish
/moth/107017325.jpg,5,5,moth,moth
/fish/218997986.jpg,2,2,fish,fish
/moth/246807354.jpg,5,5,moth,moth
/spider/125633470.jpg,6,6,spider,spider
/fish/235267743.jpg,2,2,fish,fish
/moth/92190057.jpg,5,5,moth,moth
/spider/263748239.jpg,6,6,spider,spider
/fish/39183944.jpg,2,2,fish,fish
/spider/96539028.jpg,6,6,spider,spider
/frog/114846307.jpg,3,3,frog,frog
/moth/246938376.jpg,5,5,moth,moth
/bird/249961143.jpg,0,0,bird,bird
/spider/290045046.jpg,6,6,spider,spider
/bird/210050717.jpg,0,0,bird,bird
/cat/115665892.jpg,1,1,cat,cat
/bird/272612364.jpg,0,0,bird,bird
/frog/93046411.jpg,3,3,frog,frog
/monkey/129257342.jpg,4,4,monkey,monkey
/bird/201114990.jpg,0,0,bird,bird
/spider/37886369.jpg,6,6,spider,spider
/moth/137558434.jpg,5,5,moth,moth
/spider/231060917.jpg,6,6,spider,spider
/fish/82412618.jpg,2,2,fish,fish
/bird/216688290.jpg,0,0,bird,bird
/monkey/152921978.jpg,4,4,monkey,monkey
/frog/169300114.jpg,3,3,frog,frog
/bird/196387619.jpg,0,0,bird,bird
/cat/298963990.jpg,1,1,cat,cat
/spider/97730072.jpg,6,6,spider,spider
/moth/213826110.jpg,5,5,moth,moth
/fish/228880395.jpg,2,2,fish,fish
/monkey/257605449.jpg,4,4,monkey,monkey
/cat/195866751.jpg,1,1,cat,cat
/bird/229745164.jpg,0,0,bird,bird
/frog/48646898.jpg,3,3,frog,frog
/bird/279934082.jpg,0,0,bird,bird
/fish/224990711.jpg,2,2,fish,fish
/moth/135528217.jpg,5,5,moth,moth
/moth/241998631.jpg,5,5,moth,moth
/bird/212543364.jpg,0,0,bird,bird
/frog/135151122.jpg,3,3,frog,frog
/monkey/42917811.jpg,4,4,monkey,monkey
/cat/145422782.jpg,1,1,cat,cat
/fish/251717531.jpg,2,2,fish,fish
/monkey/147324785.jpg,4,4,monkey,monkey
/fish/76833476.jpg,2,2,fish,fish
/bird/221286869.jpg,0,0,bird,bird
/moth/225036531.jpg,5,5,moth,moth
/fish/84745006.jpg,2,2,fish,fish
/fish/38490399.jpg,2,2,fish,fish
/moth/54335652.jpg,5,5,moth,moth
/fish/114022068.jpg,2,2,fish,fish
/moth/95651322.jpg,5,5,moth,moth
/frog/52216559.jpg,3,3,frog,frog
/moth/243174805.jpg,5,5,moth,moth
/moth/112193635.jpg,5,5,moth,moth
/fish/82412181.jpg,2,2,fish,fish
/spider/248692494.jpg,6,6,spider,spider
/fish/84267071.jpg,2,2,fish,fish
/bird/196677143.jpg,0,0,bird,bird
/bird/231154452.jpg,0,0,bird,bird
/fish/91749323.jpg,2,2,fish,fish
/monkey/101701293.jpg,4,4,monkey,monkey
/moth/205880632.jpg,5,5,moth,moth
/monkey/223673645.jpg,4,4,monkey,monkey
/moth/198464087.jpg,5,5,moth,moth
/bird/217743259.jpg,0,0,bird,bird
/bird/207163041.jpg,0,0,bird,bird
/fish/228774989.jpg,2,2,fish,fish
/moth/230336818.jpg,5,5,moth,moth
/moth/98546206.jpg,5,5,moth,moth
/monkey/110497053.jpg,4,4,monkey,monkey
/monkey/185261411.jpg,4,4,monkey,monkey
/moth/255363153.jpg,5,5,moth,moth
/monkey/143825080.jpg,4,4,monkey,monkey
/cat/50079460.jpg,1,1,cat,cat
/fish/38069570.jpg,2,2,fish,fish
/cat/199053971.jpg,1,1,cat,cat
/fish/249819106.jpg,2,2,fish,fish
/moth/295195822.jpg,5,5,moth,moth
/moth/97668116.jpg,5,5,moth,moth
/fish/71028706.jpg,2,2,fish,fish
/frog/110215400.jpg,3,3,frog,frog
/cat/263302704.jpg,1,1,cat,cat
/monkey/142360338.jpg,4,4,monkey,monkey
/monkey/219546706.jpg,4,4,monkey,monkey
/bird/296128656.jpg,0,0,bird,bird
/fish/149473663.jpg,2,2,fish,fish
/fish/164246411.jpg,2,2,fish,fish
/frog/42215933.jpg,3,3,frog,frog
/bird/251874714.jpg,0,0,bird,bird
/cat/260115738.jpg,1,1,cat,cat
/bird/196837597.jpg,0,0,bird,bird
/frog/63194898.jpg,3,3,frog,frog
/fish/68489923.jpg,2,2,fish,fish
/bird/207257718.jpg,0,0,bird,bird
/frog/238214485.jpg,3,3,frog,frog
/frog/107062463.jpg,3,3,frog,frog
/moth/244071481.jpg,5,5,moth,moth
/monkey/120860382.jpg,4,4,monkey,monkey
/bird/271515341.jpg,0,0,bird,bird
/spider/7480792.jpg,6,6,spider,spider
/fish/110317583.jpg,2,2,fish,fish
/frog/238219910.jpg,3,3,frog,frog
/monkey/254385293.jpg,4,4,monkey,monkey
/moth/201367467.jpg,5,5,moth,moth
/moth/42265859.jpg,5,5,moth,moth
/monkey/233520688.jpg,4,4,monkey,monkey
/bird/217046830.jpg,0,0,bird,bird
/cat/296006679.jpg,1,1,cat,cat
/moth/137167719.jpg,5,5,moth,moth
/bird/273694277.jpg,0,0,bird,bird
/bird/282698157.jpg,0,0,bird,bird
/spider/140438987.jpg,6,6,spider,spider
/monkey/230166047.jpg,4,4,monkey,monkey
/moth/140177262.jpg,5,5,moth,moth
/bird/296860862.jpg,0,0,bird,bird
/frog/121008274.jpg,3,3,frog,frog
/moth/279806778.jpg,5,5,moth,moth
/moth/234388180.jpg,5,5,moth,moth
/monkey/187839303.jpg,4,4,monkey,monkey
/spider/82213097.jpg,6,6,spider,spider
/bird/264559909.jpg,0,0,bird,bird
/monkey/257581164.jpg,4,4,monkey,monkey
/spider/204965585.jpg,6,6,spider,spider
/cat/147153049.jpg,1,1,cat,cat
/frog/120455495.jpg,3,3,frog,frog
/cat/164695463.jpg,1,1,cat,cat
/fish/69422076.jpg,2,2,fish,fish
/moth/237156059.jpg,5,5,moth,moth
/frog/135161989.jpg,3,3,frog,frog
/monkey/216125811.jpg,4,4,monkey,monkey
/moth/75594313.jpg,5,5,moth,moth
/monkey/258279706.jpg,4,4,monkey,monkey
/moth/138539737.jpg,5,5,moth,moth
/bird/207887945.jpg,0,0,bird,bird
/moth/223167758.jpg,5,5,moth,moth
/bird/210410336.jpg,0,0,bird,bird
/spider/293711171.jpg,6,6,spider,spider
/fish/84247523.jpg,2,2,fish,fish
/frog/293281121.jpg,3,3,frog,frog
/monkey/258279563.jpg,4,4,monkey,monkey
/fish/54452172.jpg,2,2,fish,fish
/moth/98208203.jpg,5,5,moth,moth
/fish/231760214.jpg,2,2,fish,fish
/fish/178640159.jpg,2,2,fish,fish
/bird/269432585.jpg,0,0,bird,bird
/fish/47051783.jpg,2,2,fish,fish
/fish/243942633.jpg,2,2,fish,fish
/moth/64122998.jpg,5,5,moth,moth
/moth/185070464.jpg,5,5,moth,moth
/frog/103500645.jpg,3,3,frog,frog
/fish/237572776.jpg,2,2,fish,fish
/moth/273767037.jpg,5,5,moth,moth
/bird/279217108.jpg,0,0,bird,bird
/spider/264771122.jpg,6,6,spider,spider
/spider/174173319.jpg,6,6,spider,spider
/moth/61213887.jpg,5,5,moth,moth
/moth/238172179.jpg,5,5,moth,moth
/fish/41792068.jpg,2,2,fish,fish
/fish/80317821.jpg,2,2,fish,fish
/spider/20414005.jpg,6,6,spider,spider
/moth/143120966.jpg,5,5,moth,moth
/moth/50018444.jpg,5,5,moth,moth
/monkey/101701278.jpg,4,4,monkey,monkey
/moth/198919995.jpg,5,5,moth,moth
/bird/249645494.jpg,0,0,bird,bird
/cat/294315083.jpg,1,1,cat,cat
/frog/92798380.jpg,3,3,frog,frog
/moth/229811640.jpg,5,5,moth,moth
/bird/255042976.jpg,0,0,bird,bird
/cat/298964320.jpg,1,1,cat,cat
/cat/241651144.jpg,1,1,cat,cat
/moth/155945485.jpg,5,5,moth,moth
/monkey/231387700.jpg,4,4,monkey,monkey
/frog/72331879.jpg,3,3,frog,frog
/frog/217824829.jpg,3,3,frog,frog
/bird/231345308.jpg,0,0,bird,bird
/spider/261423802.jpg,6,6,spider,spider
/monkey/194030055.jpg,4,4,monkey,monkey
/bird/269076508.jpg,0,0,bird,bird
/bird/264835284.jpg,0,0,bird,bird
/frog/219044609.jpg,3,3,frog,frog
/frog/152440257.jpg,3,3,frog,frog
/fish/84247023.jpg,2,2,fish,fish
/frog/115163483.jpg,3,3,frog,frog
/monkey/218053044.jpg,4,4,monkey,monkey
/bird/210198945.jpg,0,0,bird,bird
/monkey/84366378.jpg,4,4,monkey,monkey
/monkey/250249832.jpg,4,4,monkey,monkey
/fish/83969272.jpg,2,2,fish,fish
/bird/266637247.jpg,0,0,bird,bird
/frog/129062082.jpg,3,3,frog,frog
/moth/73141828.jpg,5,5,moth,moth
/moth/99582855.jpg,5,5,moth,moth
/monkey/145930616.jpg,4,4,monkey,monkey
/moth/119516197.jpg,5,5,moth,moth
/fish/84745947.jpg,2,2,fish,fish
/bird/269163486.jpg,0,0,bird,bird
/moth/108058672.jpg,5,5,moth,moth
/bird/233637274.jpg,0,0,bird,bird
/fish/131675585.jpg,2,2,fish,fish
/moth/196140855.jpg,5,5,moth,moth
/moth/182464062.jpg,5,5,moth,moth
/frog/214628705.jpg,3,3,frog,frog
/moth/133021282.jpg,5,5,moth,moth
/cat/77987877.jpg,1,1,cat,cat
/fish/251719900.jpg,2,2,fish,fish
/frog/298196790.jpg,3,3,frog,frog
/fish/76201874.jpg,2,2,fish,fish
/moth/99414290.jpg,5,5,moth,moth
/monkey/137994362.jpg,4,4,monkey,monkey
/moth/108050207.jpg,5,5,moth,moth
/frog/291676760.jpg,3,3,frog,frog
/bird/299099018.jpg,0,0,bird,bird
/cat/164354008.jpg,1,1,cat,cat
/fish/227924373.jpg,2,2,fish,fish
/spider/12413932.jpg,6,6,spider,spider
/spider/238182921.jpg,6,6,spider,spider
/moth/64489896.jpg,5,5,moth,moth
/moth/291980266.jpg,5,5,moth,moth
/cat/201286286.jpg,1,1,cat,cat
/frog/78139532.jpg,3,3,frog,frog
/bird/223111551.jpg,0,0,bird,bird
/monkey/201484558.jpg,4,4,monkey,monkey
/spider/207888445.jpg,6,6,spider,spider
/moth/128898510.jpg,5,5,moth,moth
/cat/298964332.jpg,1,1,cat,cat
/frog/137163860.jpg,3,3,frog,frog
/cat/291122244.jpg,1,1,cat,cat
/cat/289642239.jpg,1,1,cat,cat
/cat/120812019.jpg,1,1,cat,cat
/bird/278048085.jpg,0,0,bird,bird
/monkey/199867015.jpg,4,4,monkey,monkey
/cat/248145659.jpg,1,1,cat,cat
/monkey/175557035.jpg,4,4,monkey,monkey
/moth/117790974.jpg,5,5,moth,moth
/frog/108330900.jpg,3,3,frog,frog
/moth/123856581.jpg,5,5,moth,moth
/spider/129816313.jpg,6,6,spider,spider
/bird/197913717.jpg,0,0,bird,bird
/cat/192745843.jpg,1,1,cat,cat
/spider/278656442.jpg,6,6,spider,spider
/moth/185170247.jpg,5,5,moth,moth
/fish/242166879.jpg,2,2,fish,fish
/frog/79466731.jpg,3,3,frog,frog
/bird/247868838.jpg,0,0,bird,bird
/moth/60999069.jpg,5,5,moth,moth
/monkey/243122769.jpg,4,4,monkey,monkey
/frog/289775141.jpg,3,3,frog,frog
/cat/170563855.jpg,1,1,cat,cat
/moth/98019840.jpg,5,5,moth,moth
/spider/111743864.jpg,6,6,spider,spider
/monkey/251689250.jpg,4,4,monkey,monkey
/moth/186731096.jpg,5,5,moth,moth
/frog/127598166.jpg,3,3,frog,frog
/cat/158962952.jpg,1,1,cat,cat
/cat/298964163.jpg,1,1,cat,cat
/monkey/147119674.jpg,4,4,monkey,monkey
/moth/53566105.jpg,5,5,moth,moth
/fish/169657460.jpg,2,2,fish,fish
/moth/138354125.jpg,5,5,moth,moth
/moth/174206141.jpg,5,5,moth,moth
/moth/294966002.jpg,5,5,moth,moth
/monkey/101084524.jpg,4,4,monkey,monkey
/fish/231760076.jpg,2,2,fish,fish
/moth/248108180.jpg,5,5,moth,moth
/spider/108294064.jpg,6,6,spider,spider
/fish/127265892.jpg,2,2,fish,fish
/spider/204873840.jpg,6,6,spider,spider
/fish/38126539.jpg,2,2,fish,fish
/cat/182508808.jpg,1,1,cat,cat
/fish/92984136.jpg,2,2,fish,fish
/spider/282444442.jpg,6,6,spider,spider
/fish/200408694.jpg,2,2,fish,fish
/spider/279321380.jpg,6,6,spider,spider
/bird/243703135.jpg,0,0,bird,bird
/spider/282109408.jpg,6,6,spider,spider
/spider/146991269.jpg,6,6,spider,spider
/monkey/199896430.jpg,4,4,monkey,monkey
/spider/31702773.jpg,6,6,spider,spider
/cat/194522152.jpg,1,1,cat,cat
/monkey/250449167.jpg,4,4,monkey,monkey
/moth/137980819.jpg,5,5,moth,moth
/frog/291318458.jpg,3,3,frog,frog
/spider/33933240.jpg,6,6,spider,spider
/fish/45881047.jpg,2,2,fish,fish
/fish/38334650.jpg,2,2,fish,fish
/fish/200408692.jpg,2,2,fish,fish
/moth/98529551.jpg,5,5,moth,moth
/moth/59981005.jpg,5,5,moth,moth
/bird/248408169.jpg,0,0,bird,bird
/monkey/42442713.jpg,4,4,monkey,monkey
/moth/64312910.jpg,5,5,moth,moth
/fish/54624465.jpg,2,2,fish,fish
/monkey/223043997.jpg,4,4,monkey,monkey
/frog/236890286.jpg,3,3,frog,frog
/spider/165530592.jpg,6,6,spider,spider
/fish/248782032.jpg,2,2,fish,fish
/monkey/164687559.jpg,4,4,monkey,monkey
/spider/150001365.jpg,6,6,spider,spider
/fish/181826061.jpg,2,2,fish,fish
/bird/195653623.jpg,0,0,bird,bird
/bird/292324739.jpg,0,0,bird,bird
/frog/201596402.jpg,3,3,frog,frog
/fish/245295567.jpg,2,2,fish,fish
/monkey/253270228.jpg,4,4,monkey,monkey
/bird/273207635.jpg,0,0,bird,bird
/spider/239176808.jpg,6,6,spider,spider
/moth/140177523.jpg,5,5,moth,moth
/spider/6752015.jpg,6,6,spider,spider
/spider/13358821.jpg,6,6,spider,spider
/moth/104377210.jpg,5,5,moth,moth
/fish/215290707.jpg,2,2,fish,fish
/moth/137104885.jpg,5,5,moth,moth
/monkey/101701299.jpg,4,4,monkey,monkey
/monkey/200572978.jpg,4,4,monkey,monkey
/frog/250378281.jpg,3,3,frog,frog
/monkey/134690413.jpg,4,4,monkey,monkey
/cat/102499722.jpg,1,1,cat,cat
/cat/206921140.jpg,1,1,cat,cat
/frog/80406279.jpg,3,3,frog,frog
/monkey/183583482.jpg,4,4,monkey,monkey
/fish/228998402.jpg,2,2,fish,fish
/moth/134517113.jpg,5,5,moth,moth
/moth/56858338.jpg,5,5,moth,moth
/spider/15373870.jpg,6,6,spider,spider
/moth/111217053.jpg,5,5,moth,moth
/moth/99414295.jpg,5,5,moth,moth
/moth/139867545.jpg,5,5,moth,moth
/bird/282234370.jpg,0,0,bird,bird
/moth/97728064.jpg,5,5,moth,moth
/frog/206783484.jpg,3,3,frog,frog
/bird/292995787.jpg,0,0,bird,bird
/spider/56935230.jpg,6,6,spider,spider
/cat/105573168.jpg,1,1,cat,cat
/spider/172984293.jpg,6,6,spider,spider
/frog/225889493.jpg,3,3,frog,frog
/fish/84744718.jpg,2,2,fish,fish
/bird/258495153.jpg,0,0,bird,bird
/moth/246065988.jpg,5,5,moth,moth
/moth/107129284.jpg,5,5,moth,moth
/moth/137286413.jpg,5,5,moth,moth
/moth/56441925.jpg,5,5,moth,moth
/cat/77603219.jpg,1,1,cat,cat
/cat/291122222.jpg,1,1,cat,cat
/bird/230766939.jpg,0,0,bird,bird
/bird/253137988.jpg,0,0,bird,bird
/spider/108438823.jpg,6,6,spider,spider
/spider/133340430.jpg,6,6,spider,spider
/bird/260551013.jpg,0,0,bird,bird
/fish/38126419.jpg,2,2,fish,fish
/fish/222263188.jpg,2,2,fish,fish
/spider/264735920.jpg,6,6,spider,spider
/moth/44886773.jpg,5,5,moth,moth
/spider/135172608.jpg,6,6,spider,spider
/fish/110317390.jpg,2,2,fish,fish
/bird/232235647.jpg,0,0,bird,bird
/monkey/252073852.jpg,4,4,monkey,monkey
/moth/100861121.jpg,5,5,moth,moth
/frog/247037923.jpg,3,3,frog,frog
/cat/188137700.jpg,1,1,cat,cat
/fish/246875136.jpg,2,2,fish,fish
/fish/161816562.jpg,2,2,fish,fish
/cat/172764467.jpg,1,1,cat,cat
/spider/184194630.jpg,6,6,spider,spider
/monkey/240471037.jpg,4,4,monkey,monkey
/bird/224114352.jpg,0,0,bird,bird
/fish/71029416.jpg,2,2,fish,fish
/cat/231915054.jpg,1,1,cat,cat
/monkey/197834159.jpg,4,4,monkey,monkey
/moth/271123362.jpg,5,5,moth,moth
/moth/173857454.jpg,5,5,moth,moth
/frog/162527386.jpg,3,3,frog,frog
/spider/63351204.jpg,6,6,spider,spider
/frog/224500965.jpg,3,3,frog,frog
/spider/169899259.jpg,6,6,spider,spider
/spider/70732389.jpg,6,6,spider,spider
/bird/264834958.jpg,0,0,bird,bird
/cat/188407290.jpg,1,1,cat,cat
/frog/138631405.jpg,3,3,frog,frog
/fish/242166898.jpg,2,2,fish,fish
/spider/165107762.jpg,6,6,spider,spider
/bird/238986985.jpg,0,0,bird,bird
/moth/79532094.jpg,5,5,moth,moth
/moth/188907325.jpg,5,5,moth,moth
/cat/182102320.jpg,1,1,cat,cat
/monkey/197032168.jpg,4,4,monkey,monkey
/spider/269955921.jpg,6,6,spider,spider
/fish/249430251.jpg,2,2,fish,fish
/moth/138847604.jpg,5,5,moth,moth
/frog/46672174.jpg,3,3,frog,frog
/monkey/233900241.jpg,4,4,monkey,monkey
/spider/140066932.jpg,6,6,spider,spider
/frog/55822553.jpg,3,3,frog,frog
/frog/108767806.jpg,3,3,frog,frog
/moth/179577138.jpg,5,5,moth,moth
/spider/128668947.jpg,6,6,spider,spider
/moth/107953640.jpg,5,5,moth,moth
/bird/208659699.jpg,0,0,bird,bird
/fish/84253888.jpg,2,2,fish,fish
/frog/44770252.jpg,3,3,frog,frog
/fish/165775136.jpg,2,2,fish,fish
/spider/256079783.jpg,6,6,spider,spider
/frog/178096040.jpg,3,3,frog,frog
/monkey/213376453.jpg,4,4,monkey,monkey
/monkey/219439249.jpg,4,4,monkey,monkey
/moth/40559239.jpg,5,5,moth,moth
/fish/251965675.jpg,2,2,fish,fish
/frog/132657095.jpg,3,3,frog,frog
/moth/297259532.jpg,5,5,moth,moth
/cat/190778497.jpg,1,1,cat,cat
/moth/96749975.jpg,5,5,moth,moth
/spider/131684230.jpg,6,6,spider,spider
/fish/105415231.jpg,2,2,fish,fish
/frog/53228593.jpg,3,3,frog,frog
/moth/244763294.jpg,5,5,moth,moth
/spider/295690060.jpg,6,6,spider,spider
/frog/145460751.jpg,3,3,frog,frog
/fish/164447192.jpg,2,2,fish,fish
/bird/285061996.jpg,0,0,bird,bird
/bird/261738845.jpg,0,0,bird,bird
/cat/175290780.jpg,1,1,cat,cat
/cat/140314471.jpg,1,1,cat,cat
/cat/108618342.jpg,1,1,cat,cat
/moth/264467718.jpg,5,5,moth,moth
/fish/51252090.jpg,2,2,fish,fish
/frog/76761330.jpg,3,3,frog,frog
/monkey/153236403.jpg,4,4,monkey,monkey
/fish/39320919.jpg,2,2,fish,fish
/spider/227564663.jpg,6,6,spider,spider
/fish/91749407.jpg,2,2,fish,fish
/spider/230815094.jpg,6,6,spider,spider
/frog/245015083.jpg,3,3,frog,frog
/spider/132989247.jpg,6,6,spider,spider
/moth/194110738.jpg,5,5,moth,moth
/spider/199940474.jpg,6,6,spider,spider
/moth/249094541.jpg,5,5,moth,moth
/fish/104840993.jpg,2,2,fish,fish
/monkey/146519785.jpg,4,4,monkey,monkey
/spider/259085811.jpg,6,6,spider,spider
/spider/103618927.jpg,6,6,spider,spider
/monkey/216349387.jpg,4,4,monkey,monkey
/frog/291319645.jpg,3,3,frog,frog
/frog/114339014.jpg,3,3,frog,frog
/monkey/219439251.jpg,4,4,monkey,monkey
/fish/228371047.jpg,2,2,fish,fish
/moth/227026049.jpg,5,5,moth,moth
/fish/38334324.jpg,2,2,fish,fish
/fish/251965723.jpg,2,2,fish,fish
/frog/44645437.jpg,3,3,frog,frog
/frog/205040288.jpg,3,3,frog,frog
/spider/188953433.jpg,6,6,spider,spider
/spider/121826391.jpg,6,6,spider,spider
/cat/126721706.jpg,1,1,cat,cat
/bird/225167238.jpg,0,0,bird,bird
/monkey/198816357.jpg,4,4,monkey,monkey
/moth/294884812.jpg,5,5,moth,moth
/monkey/168147566.jpg,4,4,monkey,monkey
/monkey/165935066.jpg,4,4,monkey,monkey
/spider/193837955.jpg,6,6,spider,spider
/monkey/198712262.jpg,4,4,monkey,monkey
/fish/253130231.jpg,2,2,fish,fish
/cat/298964283.jpg,1,1,cat,cat
/spider/198709791.jpg,6,6,spider,spider
/frog/152511244.jpg,3,3,frog,frog
/frog/279832887.jpg,3,3,frog,frog
/spider/174100296.jpg,6,6,spider,spider
/fish/250966825.jpg,2,2,fish,fish
/moth/64216682.jpg,5,5,moth,moth
/cat/225745824.jpg,1,1,cat,cat
/fish/251965384.jpg,2,2,fish,fish
/moth/174341442.jpg,5,5,moth,moth
/fish/82069172.jpg,2,2,fish,fish
/spider/129766669.jpg,6,6,spider,spider
/moth/212012718.jpg,5,5,moth,moth
/spider/30632753.jpg,6,6,spider,spider
/bird/197485616.jpg,0,0,bird,bird
/frog/249647142.jpg,3,3,frog,frog
/moth/73751617.jpg,5,5,moth,moth
/spider/34771122.jpg,6,6,spider,spider
/moth/233494154.jpg,5,5,moth,moth
/moth/79648349.jpg,5,5,moth,moth
/bird/236243597.jpg,0,0,bird,bird
/monkey/142232681.jpg,4,4,monkey,monkey
/monkey/198087293.jpg,4,4,monkey,monkey
/fish/213325157.jpg,2,2,fish,fish
/moth/226884411.jpg,5,5,moth,moth
/bird/241590566.jpg,0,0,bird,bird
/fish/38126129.jpg,2,2,fish,fish
/monkey/216125810.jpg,4,4,monkey,monkey
/moth/185070430.jpg,5,5,moth,moth
/bird/234444979.jpg,0,0,bird,bird
/moth/234507356.jpg,5,5,moth,moth
/spider/95471347.jpg,6,6,spider,spider
/spider/60491810.jpg,6,6,spider,spider
/moth/247126836.jpg,5,5,moth,moth
/moth/59270500.jpg,5,5,moth,moth
/bird/268537076.jpg,0,0,bird,bird
/bird/207708639.jpg,0,0,bird,bird
/moth/290291329.jpg,5,5,moth,moth
/moth/218540364.jpg,5,5,moth,moth
/fish/66374383.jpg,2,2,fish,fish
/spider/29867972.jpg,6,6,spider,spider
/moth/298287188.jpg,5,5,moth,moth
/fish/109113663.jpg,2,2,fish,fish
/monkey/216125822.jpg,4,4,monkey,monkey
/fish/176102296.jpg,2,2,fish,fish
/spider/74599254.jpg,6,6,spider,spider
/frog/207055720.jpg,3,3,frog,frog
/monkey/119846416.jpg,4,4,monkey,monkey
/moth/155101574.jpg,5,5,moth,moth
/fish/105415312.jpg,2,2,fish,fish
/moth/290283457.jpg,5,5,moth,moth
/fish/84245426.jpg,2,2,fish,fish
/moth/184419853.jpg,5,5,moth,moth
/fish/55861678.jpg,2,2,fish,fish
/cat/43617038.jpg,1,1,cat,cat
/moth/102840478.jpg,5,5,moth,moth
/monkey/257183773.jpg,4,4,monkey,monkey
/moth/97306169.jpg,5,5,moth,moth
/moth/102014017.jpg,5,5,moth,moth
/moth/75198709.jpg,5,5,moth,moth
/cat/97721181.jpg,1,1,cat,cat
/cat/192698439.jpg,1,1,cat,cat
/moth/84931872.jpg,5,5,moth,moth
/moth/53118722.jpg,5,5,moth,moth
/moth/63205896.jpg,5,5,moth,moth
/fish/39577341.jpg,2,2,fish,fish
/spider/195753381.jpg,6,6,spider,spider
/moth/168120675.jpg,5,5,moth,moth
/moth/139240283.jpg,5,5,moth,moth
/spider/99698934.jpg,6,6,spider,spider
/frog/132002223.jpg,3,3,frog,frog
/frog/178295970.jpg,3,3,frog,frog
/spider/30856367.jpg,6,6,spider,spider
/fish/218997803.jpg,2,2,fish,fish
/moth/293879235.jpg,5,5,moth,moth
/moth/109188563.jpg,5,5,moth,moth
/frog/162988482.jpg,3,3,frog,frog
/monkey/253765299.jpg,4,4,monkey,monkey
/cat/265106689.jpg,1,1,cat,cat
/monkey/193078424.jpg,4,4,monkey,monkey
/frog/111066217.jpg,3,3,frog,frog
/fish/279557472.jpg,2,2,fish,fish
/moth/230830058.jpg,5,5,moth,moth
/spider/184868702.jpg,6,6,spider,spider
/fish/227195630.jpg,2,2,fish,fish
/frog/135156868.jpg,3,3,frog,frog
/moth/107791881.jpg,5,5,moth,moth
/frog/49159396.jpg,3,3,frog,frog
/moth/78294899.jpg,5,5,moth,moth
/moth/97793808.jpg,5,5,moth,moth
/cat/285232528.jpg,1,1,cat,cat
/cat/278029333.jpg,1,1,cat,cat
/monkey/189057095.jpg,4,4,monkey,monkey
/frog/112719009.jpg,3,3,frog,frog
/frog/62204078.jpg,3,3,frog,frog
/fish/39183840.jpg,2,2,fish,fish
/moth/223126209.jpg,5,5,moth,moth
/frog/251722573.jpg,3,3,frog,frog
/bird/238512189.jpg,0,0,bird,bird
/fish/171502300.jpg,2,2,fish,fish
/moth/84651175.jpg,5,5,moth,moth
/fish/222571769.jpg,2,2,fish,fish
/fish/249429782.jpg,2,2,fish,fish
/fish/63169019.jpg,2,2,fish,fish
/moth/138447225.jpg,5,5,moth,moth
/fish/111273731.jpg,2,2,fish,fish
/fish/111642762.jpg,2,2,fish,fish
/monkey/42772177.jpg,4,4,monkey,monkey
/frog/138791156.jpg,3,3,frog,frog
/cat/298964016.jpg,1,1,cat,cat
/monkey/154364628.jpg,4,4,monkey,monkey
/bird/207508794.jpg,0,0,bird,bird
/monkey/257581044.jpg,4,4,monkey,monkey
/fish/169657503.jpg,2,2,fish,fish
/fish/164444206.jpg,2,2,fish,fish
/cat/71157999.jpg,1,1,cat,cat
/moth/62900773.jpg,5,5,moth,moth
/bird/197680093.jpg,0,0,bird,bird
/moth/155689371.jpg,5,5,moth,moth
/monkey/134681664.jpg,4,4,monkey,monkey
/bird/263628158.jpg,0,0,bird,bird
/monkey/152938733.jpg,4,4,monkey,monkey
/fish/235659508.jpg,2,2,fish,fish
/moth/256850881.jpg,5,5,moth,moth
/spider/253366055.jpg,6,6,spider,spider
/monkey/191840476.jpg,4,4,monkey,monkey
/spider/199165187.jpg,6,6,spider,spider
/moth/274139131.jpg,5,5,moth,moth
/spider/132077760.jpg,6,6,spider,spider
/cat/298963976.jpg,1,1,cat,cat
/frog/287998676.jpg,3,3,frog,frog
/monkey/234254942.jpg,4,4,monkey,monkey
/fish/39183931.jpg,2,2,fish,fish
/bird/233143423.jpg,0,0,bird,bird
/spider/32840327.jpg,6,6,spider,spider
/frog/111707513.jpg,3,3,frog,frog
/monkey/37869118.jpg,4,4,monkey,monkey
/monkey/177006601.jpg,4,4,monkey,monkey
/fish/249946857.jpg,2,2,fish,fish
/spider/8118133.jpg,6,6,spider,spider
/monkey/162209664.jpg,4,4,monkey,monkey
